"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
3.40165669764402e-59,116,980,6.46387414154206,"GO:0033993 response to lipid "," http://amigo.geneontology.org/amigo/term/GO:0033993"," NOS2  CYP24A1  PGR  ESR1  SCD  PPARD  NR3C1  IL1B  PPARG  CYP19A1  ESR2  NR3C2  GPER1  AR  PPARA  SRC  NR1H4  NR1H3  SPHK2  RORA  EP300  MAPK8  VDR  MAPK14  HDAC1  IL6  RORC  EGFR  ADAM17  ATP1A1  AXL  STAT3  RARG  AKR1C3  BTK  TBXAS1  FGFR2  PTGS2  TYR  MMP2  P2RX7  JAK2  ABL1  MAPK1  TSPO  MAPK3  MMP15  GSK3A  CA9  RPS6KB1  SLC6A4  CCND1  PDGFRB  BCHE  TACR1  GNPAT  CNR1  SGK1  ESRRB  GHSR  PIK3CA  FLT3  PTGFR  NR4A1  PTGER2  RARA  CASP9  EPHB2  CD36  CDK4  IGF1R  AKT1  PARP1  REN  CCNA2  SRD5A1  PDCD4  FOXO1  ACE  PTGER1  ALPL  CASP3  AVPR1A  PRKCE  PTGER4  BCL2  RELA  ESRRA  YES1  HSD11B2  RPS6KA3  OXTR  F2R  PDE4B  CNR2  NCOR2  HDAC2  TLR9  LYN  SRD5A2  CCR5  EPHA3  GSK3B  PTK6  SERPINE1  PTK2B  ROCK2  PIM1  PRKCA  SYK  RET  WNT3A  ADCY1  IRS1  KDM1A  HDAC6"
1.22157800569784e-58,202,3356,3.28692954733587,"GO:0065009 regulation of molecular function "," http://amigo.geneontology.org/amigo/term/GO:0065009"," NOS2  GCLM  INSRR  FLT4  EPHA3  FGFR2  FGFR3  FGFR1  TYRO3  FLT1  IKBKB  CCNE1  MET  SERPINE1  CCND1  CAMKK2  PDGFRB  EPHA4  FLT3  IL1B  KDR  CASP9  EPHB2  CCNB1  CCNH  PDGFRA  GPR55  IGF1R  ERBB2  CCNA2  PIK3R1  EGFR  DRD2  DRD3  MERTK  KIT  CCNB2  RET  AXL  ALK  INSR  CDK5R1  CSF1R  EPHB4  NTRK1  CHUK  TLR9  KDM1A  HDAC6  HSP90AB1  PPARG  LRRK2  HDAC9  SPHK2  PRKCQ  ROCK1  PSEN1  HSP90AA1  GSK3B  BAX  AURKA  FKBP1A  ESR1  ABL1  EP300  PTK6  FCER2  PIK3CG  LIMK1  MAPK8  GLI1  VDR  VEGFA  ITGA4  F3  CTSD  MAP2K2  PLA2G5  RAF1  ERCC5  MAP3K7  IL6  CDK9  PIM1  ESR2  AKT1  PARP1  PSEN2  ITGB1  ADAM17  WNT3A  CTSS  FABP1  PRKCD  TERT  PLK1  MAP2K1  BCL2  RELA  TNKS  RPS6KA3  ERN1  AURKB  F2  F2R  LCK  DRD1  PPARA  PTPN1  DAPK1  SRC  IKBKG  FGR  BTK  NR1H4  PIK3CB  TNK2  CTSA  PTGS2  ACACB  NOX4  P2RX7  JAK2  HMOX1  CDC25B  MAPK3  MMP15  CSK  DMPK  AKT2  GSK3A  PITRM1  IL2  PTPN6  HMGCR  MMP8  CNR1  PTK2B  PIK3CA  NR4A1  ADORA2A  CCNT1  ALOX5AP  CDK4  PDE5A  MAP3K12  APP  SAE1  MMP16  ACE  ADORA1  CASP3  SHH  ADCY1  CDK5  SYK  GRM5  FABP4  PRKCE  PTPN2  PDE4B  CNR2  HDAC2  MTOR  LYN  ITGB3  ACE2  ROCK2  CD36  STAT3  NR1H3  HDAC4  SLC9A1  MAPK1  CSNK2A1  HDAC5  MAPK14  CSNK1A1  HDAC1  NR1H2  RARA  BLK  PTPRF  AGTR1  F2RL1  PIP4K2C  AR  SPHK1  MAP4K4  TXK  PDE4D  PDCD4  GPER1  IRS1  PLA2G1B  EIF2AK3  MAPK9  MAPK10  SGK1  AVPR2  CDC25A  AVPR1A"
7.46780724903263e-58,154,1916,4.3892083248215,"GO:0042592 homeostatic process "," http://amigo.geneontology.org/amigo/term/GO:0042592"," PTGER3  ATP12A  PSEN1  SLC9A1  JAK2  HMOX1  CA2  DMPK  JAK3  EPHX2  PTGFR  PTGER2  GPR55  IGF1R  AGTR1  DRD2  DRD3  CCR5  PTGER1  ATP1A1  CXCR1  CCR1  F2RL1  CASP3  PTGDR  CA7  INSR  PTGER4  CXCR2  F2R  TRPV1  SRC  NR1H4  NR1H3  HDAC9  FKBP1A  P2RX7  TRPA1  TACR1  IL6  ALPL  GPER1  BCL2  ERN1  F2  HCAR2  DRD1  BTK  GCLM  PIK3CB  SOAT1  TBXAS1  RORA  POLB  PTGS2  ACACB  AKR1B1  NOX4  ACHE  BAX  CMA1  TYRO3  ABL1  MAPK1  TSPO  MAPK3  CSK  PIK3CG  ALOX12  IL2  VDR  PTPN6  PPARD  MAPK14  LNPEP  NFE2L2  MPL  CNR1  PTK2B  FABP3  PIK3CA  IL1B  THRA  AVPR2  KDR  ADORA2A  MCHR1  NR1H2  RAF1  CD36  PRCP  APP  AKT1  CTSK  PIK3R1  UGCG  PTGES  FOXO1  MERTK  ADAMTS5  KIT  CCNB2  ACE  ADORA1  ABHD6  FABP5  CDK5  SYK  AVPR1A  STAT6  AXL  SOAT2  STAT3  GRM5  FABP4  ALK  PRKCE  PTPN2  OXTR  PDE4B  PIM3  SREBF2  TLR9  PRKDC  LYN  ITGB3  LCK  AMPD2  MET  VEGFA  PLCG1  PPARG  PDGFRA  G6PD  PIK3CD  LRRK2  KDM1A  ESR1  SCD  PDE4D  ESRRB  FLT3  ADAM17  PRKCA  PLA2G1B  HDAC3  CSF1R  PLA2G2A  P2RX3  MCL1  ITGB1  NOS2  SLC6A2  IRS1"
2.20819479696821e-57,196,3210,3.33435638926683,"GO:0009966 regulation of signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0009966"," FKBP1A  HMOX1  FGFR3  MAP4K4  GSK3B  CSK  GSK3A  MET  TNKS2  PDE10A  PDE4D  CSNK1A1  MAP3K7  GPR55  IL6  BLK  IGF1R  ERBB2  MCL1  KIT  F2RL1  AXL  INSR  BCL2  TNKS  F2R  LRRK2  SRC  NTRK1  LYN  IKBKG  HDAC1  IL1B  APP  AURKB  HDAC2  TLR9  NR1H4  NR1H3  TXK  FGFR1  PHLPP1  SLC9A1  ESR1  HSP90AB1  JAK2  EP300  FLT1  TYK2  PIK3CG  SERPINE1  GLI1  VDR  PTPN6  VEGFA  EPHA4  F3  THRA  PLA2G5  KDR  RAF1  PPARG  MDM2  BRD4  REN  EGFR  ITGB1  FOXO1  THRB  DRD3  ADAM17  WNT3A  BRAF  SHH  GPER1  RET  IRS1  AR  RELA  PTPN2  SPHK1  ERN1  F2  PPARA  PLA2G2A  AKR1C3  PTPN1  GCLM  FLT4  MAPK9  PIK3CB  SPHK2  RORA  PTGS2  GLI2  PSEN1  HSP90AA1  NOX4  BAX  P2RX7  TYRO3  ABL1  MAPK1  MAPK3  DMPK  RPS6KB1  PPARD  MAPK14  HMGCR  PDGFRB  MMP8  PTK2B  GHSR  MAP2K2  ADORA2A  ACE2  EPHB2  PDGFRA  CD36  CDK4  PRCP  ADAM10  PDE5A  MAP3K12  ESR2  AKT1  PARP1  PIK3R1  UGCG  DRD2  MMP14  DYRK1A  ALOX15  ADORA1  ABHD6  PRKCD  TERT  FABP5  CDK5  SYK  ILK  STAT3  GRM5  MAP2K1  ALK  PRKCE  CDK5R1  GRB2  CSF1R  PTGDR2  CHEK2  PDE4B  MAOA  DAPK1  MTOR  ITGB3  MMP12  PIK3CA  PIK3CD  FGR  KDM1A  DAPK2  HDAC7  PRKCQ  FGFR2  ROCK1  HDAC6  CSNK2A1  IKBKB  NFE2L2  CCNB1  VHL  PDCD4  NR3C2  PRKCA  CCR1  PIP4K2C  DAPK3  HDAC3  EIF2AK3  LCK  NCOR2  CHUK  MGLL  ROCK2  PLA2G1B  SREBF2  P2RX3  NR1H2  CSNK2A2  AURKA  PTK6  JAK3  SGK1  FLT3  CHEK1"
3.27377584041037e-57,150,1830,4.47611408897062,"GO:0010647 positive regulation of cell communication "," http://amigo.geneontology.org/amigo/term/GO:0010647"," FKBP1A  HMOX1  FGFR3  MET  TNKS2  MAP3K7  GPR55  IL6  IGF1R  ERBB2  KIT  F2RL1  AXL  INSR  TNKS  F2R  NTRK1  IKBKG  IL1B  AURKB  LRRK2  TLR9  NR1H3  TXK  FGFR1  SLC9A1  HSP90AB1  JAK2  EP300  FLT1  TYK2  PIK3CG  GLI1  VDR  VEGFA  F3  THRA  PLA2G5  KDR  RAF1  CYP19A1  BRD4  EGFR  ITGB1  THRB  ADAM17  WNT3A  BRAF  SHH  GPER1  RET  IRS1  RELA  SPHK1  ERN1  F2  PLA2G2A  AKR1C3  SRC  LYN  NR1H4  FLT4  MAPK9  PIK3CB  SPHK2  PTGS2  PSEN1  HSP90AA1  NOX4  BAX  P2RX7  ABL1  MAPK1  CSK  CA2  GSK3A  PPARD  PDGFRB  TACR1  EPHA4  MMP8  CNR1  PTK2B  GHSR  MAP2K2  ADORA2A  PPARG  EPHB2  PDGFRA  CD36  PDE5A  MAP3K12  MCL1  PARP1  DRD2  ADORA1  PRKCD  TERT  FABP5  ADCY1  CDK5  SYK  ILK  STAT3  CA7  GRM5  MAP2K1  AR  ALK  PRKCE  PTPN2  OXTR  CSF1R  PTGDR2  DRD1  MAOA  PTPN1  MME  ITGB3  MMP12  PIK3CA  APP  PIK3CD  FGR  FGFR2  ROCK1  CSNK2A1  MAPK3  IKBKB  PTPN6  BLK  PIK3R1  PDCD4  NR3C2  PRKCA  ALOX15  CCR1  DAPK3  HDAC3  LCK  CHUK  MAP4K4  GSK3B  ROCK2  DRD3  PLA2G1B  HCAR2  P2RX3  PTK6  FLT3"
4.54396611594443e-57,136,1478,5.0248771964953,"GO:0019220 regulation of phosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019220"," NOS2  INSRR  FLT4  EPHA3  FGFR2  FGFR3  FGFR1  TYRO3  FLT1  CCNE1  MET  CCND1  CAMKK2  VEGFA  PDGFRB  EPHA4  FLT3  KDR  EPHB2  CCNB1  CCNH  PDGFRA  IGF1R  ERBB2  CCNA2  PIK3R1  EGFR  MERTK  KIT  CCNB2  RET  AXL  ALK  INSR  CDK5R1  CSF1R  EPHB4  NTRK1  HSP90AB1  FABP3  AURKB  LRRK2  SRC  MTOR  NR1H4  TNK2  PSEN1  HSP90AA1  FKBP1A  ABL1  MAPK1  EP300  PTK6  IKBKB  PIK3CG  IL2  PTK2B  IL1B  MAP2K2  RAF1  PPARG  MAP3K7  IL6  BRD4  APP  AKT1  ADAM17  WNT3A  BRAF  PRKCD  GPER1  MAP2K1  HDAC3  PTPN2  ERN1  F2  PPARA  PTPN1  TLR9  FGR  PIK3CB  SPHK2  ROCK1  HDAC4  PTGS2  NOX4  BAX  P2RX7  HDAC6  JAK2  CDC25B  CSK  AKT2  GSK3A  PTPN6  HMGCR  PIK3CA  ADORA2A  CCNT1  CD36  PDE5A  MAP3K12  DRD2  PDK1  ACE  ADORA1  CASP3  CDK5  SYK  STAT3  GRM5  FABP4  PRKCE  BCL2  YES1  CHEK2  DRD1  HDAC2  PRKDC  LYN  ITGB3  ROCK2  MAPK3  PARP1  ILK  PLK1  PIP4K2C  AR  SPHK1  PDE4D  PDCD4  IRS1  PLA2G1B  EIF2AK3  GSK3B  CDC25A"
4.70883759563678e-57,150,1836,4.46148626515045,"GO:0023056 positive regulation of signaling "," http://amigo.geneontology.org/amigo/term/GO:0023056"," FKBP1A  HMOX1  FGFR3  MET  TNKS2  MAP3K7  GPR55  IL6  IGF1R  ERBB2  KIT  F2RL1  AXL  INSR  TNKS  F2R  NTRK1  IKBKG  IL1B  AURKB  LRRK2  TLR9  NR1H3  TXK  FGFR1  SLC9A1  HSP90AB1  JAK2  EP300  FLT1  TYK2  PIK3CG  GLI1  VDR  VEGFA  F3  THRA  PLA2G5  KDR  RAF1  CYP19A1  BRD4  EGFR  ITGB1  THRB  ADAM17  WNT3A  BRAF  SHH  GPER1  RET  IRS1  RELA  SPHK1  ERN1  F2  PLA2G2A  AKR1C3  SRC  LYN  NR1H4  FLT4  MAPK9  PIK3CB  SPHK2  PTGS2  PSEN1  HSP90AA1  NOX4  BAX  P2RX7  ABL1  MAPK1  CSK  CA2  GSK3A  PPARD  PDGFRB  TACR1  EPHA4  MMP8  CNR1  PTK2B  GHSR  MAP2K2  ADORA2A  PPARG  EPHB2  PDGFRA  CD36  PDE5A  MAP3K12  MCL1  PARP1  DRD2  ADORA1  PRKCD  TERT  FABP5  ADCY1  CDK5  SYK  ILK  STAT3  CA7  GRM5  MAP2K1  AR  ALK  PRKCE  PTPN2  OXTR  CSF1R  PTGDR2  DRD1  MAOA  PTPN1  MME  ITGB3  MMP12  PIK3CA  APP  PIK3CD  FGR  FGFR2  ROCK1  CSNK2A1  MAPK3  IKBKB  PTPN6  BLK  PIK3R1  PDCD4  NR3C2  PRKCA  ALOX15  CCR1  DAPK3  HDAC3  LCK  CHUK  MAP4K4  GSK3B  ROCK2  DRD3  PLA2G1B  HCAR2  P2RX3  PTK6  FLT3"
4.70883759563678e-57,136,1479,5.02147971360382,"GO:0051174 regulation of phosphorus metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051174"," NOS2  INSRR  FLT4  EPHA3  FGFR2  FGFR3  FGFR1  TYRO3  FLT1  CCNE1  MET  CCND1  CAMKK2  VEGFA  PDGFRB  EPHA4  FLT3  KDR  EPHB2  CCNB1  CCNH  PDGFRA  IGF1R  ERBB2  CCNA2  PIK3R1  EGFR  MERTK  KIT  CCNB2  RET  AXL  ALK  INSR  CDK5R1  CSF1R  EPHB4  NTRK1  HSP90AB1  GSK3A  FABP3  AURKB  LRRK2  SRC  MTOR  NR1H4  TNK2  PSEN1  HSP90AA1  FKBP1A  ABL1  MAPK1  EP300  PTK6  IKBKB  PIK3CG  IL2  PTK2B  IL1B  MAP2K2  RAF1  PPARG  MAP3K7  IL6  BRD4  APP  AKT1  ADAM17  WNT3A  BRAF  PRKCD  GPER1  MAP2K1  HDAC3  PTPN2  ERN1  F2  PPARA  PTPN1  TLR9  FGR  PIK3CB  SPHK2  ROCK1  HDAC4  PTGS2  NOX4  BAX  P2RX7  HDAC6  JAK2  CDC25B  CSK  AKT2  PTPN6  HMGCR  PIK3CA  ADORA2A  CCNT1  CD36  PDE5A  MAP3K12  DRD2  PDK1  ACE  ADORA1  CASP3  CDK5  SYK  STAT3  GRM5  FABP4  PRKCE  BCL2  YES1  CHEK2  DRD1  HDAC2  PRKDC  LYN  ITGB3  ROCK2  MAPK3  PARP1  ILK  PLK1  PIP4K2C  AR  SPHK1  PDE4D  PDCD4  IRS1  PLA2G1B  EIF2AK3  GSK3B  CDC25A"
5.82594938107388e-56,128,1318,5.30341408295639,"GO:0042325 regulation of phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0042325"," INSRR  FLT4  EPHA3  FGFR2  FGFR3  FGFR1  TYRO3  FLT1  CCNE1  MET  CCND1  CAMKK2  VEGFA  PDGFRB  EPHA4  FLT3  KDR  EPHB2  CCNB1  CCNH  PDGFRA  IGF1R  ERBB2  CCNA2  PIK3R1  EGFR  MERTK  KIT  CCNB2  RET  AXL  ALK  INSR  CDK5R1  CSF1R  EPHB4  NTRK1  HSP90AB1  AURKB  LRRK2  SRC  MTOR  TNK2  PSEN1  HSP90AA1  ABL1  MAPK1  EP300  PTK6  IKBKB  PIK3CG  IL2  PTK2B  IL1B  MAP2K2  RAF1  PPARG  MAP3K7  IL6  BRD4  APP  AKT1  ADAM17  WNT3A  BRAF  PRKCD  GPER1  MAP2K1  HDAC3  PTPN2  ERN1  F2  PPARA  PTPN1  TLR9  FGR  PIK3CB  ROCK1  HDAC4  PTGS2  NOX4  BAX  P2RX7  HDAC6  JAK2  CDC25B  CSK  AKT2  GSK3A  PTPN6  HMGCR  PIK3CA  ADORA2A  CCNT1  CD36  PDE5A  MAP3K12  DRD2  ACE  ADORA1  CASP3  CDK5  SYK  STAT3  GRM5  FABP4  PRKCE  BCL2  YES1  CHEK2  DRD1  HDAC2  PRKDC  LYN  ITGB3  MAPK3  ROCK2  ILK  PLK1  PIP4K2C  AR  SPHK1  PDE4D  PDCD4  IRS1  PLA2G1B  EIF2AK3  CDC25A"
8.25860167307026e-55,168,2427,3.78007558168693,"GO:0048584 positive regulation of response to stimulus "," http://amigo.geneontology.org/amigo/term/GO:0048584"," FKBP1A  HMOX1  FGFR3  TXK  CSK  MET  TNKS2  VEGFA  MAP3K7  GPR55  IL6  BLK  IGF1R  ERBB2  KIT  F2RL1  SYK  AXL  INSR  TNKS  F2  F2R  LCK  NTRK1  LYN  IKBKG  JAK2  TYK2  SERPINE1  IL2  F3  IL1B  ADAM17  AURKB  LRRK2  TLR9  BTK  NR1H3  MYLK  FGFR1  HSP90AA1  BAX  SLC9A1  HDAC6  HSP90AB1  EP300  HDAC10  FLT1  PIK3CG  GLI1  VDR  PLCG1  THRA  PLA2G5  KDR  RARA  RAF1  BRD4  PARP1  PLA2G7  EGFR  ITGB1  THRB  WNT3A  BRAF  CCR1  SHH  GPER1  RET  IRS1  RELA  SPHK1  ERN1  PLA2G2A  AKR1C3  SRC  PRKDC  FGR  NR1H4  FLT4  MAPK9  PIK3CB  SPHK2  PRKCQ  PTGS2  PSEN1  NOX4  P2RX7  ABL1  MAPK1  MAPK3  FCER2  GSK3A  PTPN6  PPARD  PDGFRB  NFE2L2  EPHA4  MMP8  CNR1  PTK2B  GHSR  FLT3  MAP2K2  ADORA2A  ALOX5AP  PDGFRA  CD36  PDE5A  MAP3K12  MCL1  DRD2  PDCD4  ACE  ADORA1  PRKCD  TERT  FABP5  ILK  STAT6  STAT3  GRM5  MAP2K1  AR  FABP4  ALK  PRKCE  PTGER4  ESRRA  PTPN2  CXCR2  CSF1R  PTGDR2  MAOA  PTPN1  MTOR  ITGB3  MMP12  PIK3CA  PPARG  APP  PIK3CD  DAPK2  FGFR2  ROCK1  CSNK2A1  IKBKB  PDE4D  ADAM10  PIK3R1  NR3C2  PRKCA  ALOX15  DAPK3  HDAC3  BCL2  PDE4B  CHUK  PTGER3  MAP4K4  ROCK2  DRD3  PLA2G1B  P2RX3  PTK6  LIMK1  AGTR1  YES1"
1.27787160545942e-54,147,1835,4.37463924095908,"GO:0042127 regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0042127"," VEGFA  MPL  CDK2  IL1B  IL6  BLK  ERBB2  EGFR  SYK  STAT6  STAT3  PLA2G1B  ALK  LYN  JAK2  TYK2  ACE  INSR  FGFR2  FGFR1  HMOX1  CSNK2A1  IL2  GLI1  VDR  PDGFRB  F3  AVPR2  KDR  RAF1  PPARG  PDGFRA  PIM1  APP  AKT1  ADAM17  SHH  AVPR1A  MAP2K1  AR  RELA  SPHK1  CXCR2  F2R  AKR1C3  DPP4  NTRK1  TLR9  MMP12  NOS2  BTK  FLT4  SPHK2  PRKCQ  HDAC4  FGFR3  PTGS2  GLI2  RARB  PGR  NOX4  BAX  MMP2  ESR1  PTGS1  ABL1  TSPO  FLT1  CSK  JAK3  RPS6KB1  SLC6A4  CCND1  PTPN6  PPARD  MAPK14  BCHE  TACR1  HDAC1  PTK2B  GHSR  PIK3CA  FLT3  NR4A1  PTGER2  ADORA2A  ACE2  RARA  CCNB1  CDK4  PDE5A  CELA1  IGF1R  CCNA2  PTGES  DRD2  CHEK1  ITGB1  FOXO1  DRD3  WNT3A  KIT  BRAF  HPGDS  ADORA1  CASP3  TERT  ILK  CDK1  BCL2  RARG  ESRRA  F2  CSF1R  PTGDR2  HDAC2  SRC  ITGB3  MAPK1  MAPK3  EPHA4  AGTR1  PIK3CD  KDM1A  SQLE  CCNE1  AKT2  ITGA4  PTGFR  PLCG1  EPHB2  VHL  ADAM10  PDCD4  PRKCA  GPER1  PTPN2  ERN1  LRRK2  PRKDC  IRS1  CDC25B  SGK1  FABP3  MDM2  CHRM1  HTR1A"
1.31756451738192e-54,94,654,7.84894134133257,"GO:0071417 cellular response to organonitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:0071417"," GSK3B  JAK2  TYK2  JAK3  GSK3A  RPS6KB1  NR4A1  PIK3R1  DRD2  FOXO1  DRD3  JAK1  STAT6  STAT3  IRS1  HTR1A  DRD1  LRRK2  NR1H4  PPARG  HDAC9  CA2  P2RX3  PDE4D  MDM2  PARP1  AGTR1  GLRA1  PRKCD  GPER1  GABRB3  INSR  MTOR  KDM1A  GCLM  INSRR  PTGS2  MMP2  SLC9A1  CSK  AKT2  PIK3CG  SLC6A4  SLC1A2  NFE2L2  EPHA4  GHSR  IL1B  EPHB2  PDGFRA  CDK4  IGF1R  APP  AKT1  CCNA2  SRD5A1  EGFR  CHEK1  PTGER1  CDK5  CHRM1  GRM5  ALK  ESRRA  PTPN2  CHRM2  PDE4B  BACE1  PTPN1  HDAC2  TRPV1  SRC  TLR9  ITGB3  PSEN1  ITGA4  CD36  PRKCQ  ROCK1  MAPK1  MAPK3  CASP3  PIP4K2C  RELA  PRKDC  GRB2  ROCK2  PLA2G1B  HDAC5  PIK3C2A  P2RX7  ABL1  PIK3CA  LYN"
4.23526829944034e-54,98,734,7.29106540159846,"GO:1901699 cellular response to nitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:1901699"," GSK3B  JAK2  TYK2  JAK3  GSK3A  RPS6KB1  NR4A1  PIK3R1  DRD2  FOXO1  DRD3  JAK1  STAT6  CHRM1  STAT3  IRS1  HTR1A  CHRM2  DRD1  LRRK2  NR1H4  PPARG  HDAC9  CA2  P2RX3  PDE4D  MDM2  PARP1  AGTR1  GLRA1  PRKCD  GPER1  GABRB3  INSR  MTOR  KDM1A  GCLM  INSRR  PTGS2  ACHE  MMP2  P2RX7  SLC9A1  CSK  AKT2  PIK3CG  SLC6A4  SLC1A2  NFE2L2  EPHA4  GHSR  IL1B  EPHB2  PDGFRA  CDK4  IGF1R  APP  AKT1  CCNA2  SRD5A1  EGFR  CHEK1  PTGER1  CDK5  GRM5  ALK  ESRRA  PTPN2  CDK5R1  PDE4B  BACE1  PTPN1  HDAC2  TRPV1  SRC  TLR9  ITGB3  PSEN1  ITGA4  CD36  PRKCQ  ROCK1  MAPK1  MAPK3  CASP3  PIP4K2C  RELA  PRKDC  GRB2  ROCK2  PLA2G1B  HDAC5  PIK3C2A  ABL1  PIK3CA  CDK2  MMP3  LYN"
5.59285059903537e-54,203,3617,3.06484494131729,"GO:0031325 positive regulation of cellular metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0031325"," KDM1A  NOS2  NR1H4  NR1H3  INSRR  FLT4  EPHA3  FGFR2  FGFR3  RARB  FGFR1  TYRO3  EP300  FLT1  IKBKB  MET  TNKS2  CAMKK2  VDR  PPARD  VEGFA  PDGFRB  EPHA4  FLT3  THRA  KDR  CCNT1  NR1H2  RARA  PPARG  CASP9  EPHB2  PDGFRA  IGF1R  ERBB2  BRD4  NR1I3  NR1I2  EGFR  THRB  MERTK  KIT  DYRK1A  RET  AXL  ALK  INSR  RARG  TNKS  CDK5R1  CSF1R  PPARA  LRRK2  EPHB4  NTRK1  SREBF2  CHUK  GSK3B  HSP90AB1  NFE2L2  HDAC1  FABP3  ACE2  STAT6  STAT3  RELA  AURKB  HDAC2  SRC  MTOR  TNK2  SPHK2  HDAC4  RORA  GLI2  TXK  HSP90AA1  PGR  BAX  FKBP1A  SLC9A1  ESR1  ABL1  MAPK1  HDAC10  PIK3CG  IL2  CCND1  GLI1  NR3C1  CSNK1A1  F3  CTSD  PTK2B  NR4A1  IL1B  MAP2K2  RAF1  CCNB1  MAP3K7  MDM2  IL6  CDK9  ESR2  APP  AKT1  SAE1  PARP1  FOXO1  ADAM17  WNT3A  BRAF  PRKCD  F2RL1  CASP3  SHH  GPER1  PLK1  MAP2K1  AR  HDAC3  SPHK1  ERN1  F2  F2R  LCK  CHEK2  AKR1C3  PTPN1  DAPK1  TLR9  PRKDC  IKBKG  MAPK9  ROCK1  PTGS2  PSEN1  NOX4  AURKA  P2RX7  HDAC6  JAK2  HMOX1  TSPO  CDC25B  MAPK3  CSK  AKT2  GSK3A  MAPK14  MMP8  GHSR  PIK3CA  CDK2  TOP2A  CD36  PIM1  PDE5A  CELA1  MAP3K12  CCNA2  PIK3R1  DRD2  DRD3  MMP14  ACE  ADORA1  FABP1  CDK5  SYK  AVPR1A  GRM5  CDK1  BCL2  ESRRA  PTPN2  YES1  TRPV1  LYN  FGR  PIK3C2A  SOAT1  PRKCQ  RPS6KB1  HDAC5  VHL  ROCK2  TERT  ILK  PIP4K2C  IRS1  PRKCE  EIF2AK3  RPS6KA3  GRB2  ITGB3  MMP12  ESRRB  RORC  PLA2G1B  PIK3CB  PTK6  AGTR1"
1.39658186523075e-53,229,4617,2.70854830880791,"GO:0048731 system development "," http://amigo.geneontology.org/amigo/term/GO:0048731"," G6PD  ITGA2B  FLT4  EPHA3  GBA2  MAP4K4  GSK3B  TYRO3  JAK2  FLT1  JAK3  GSK3A  MET  SERPINE1  VEGFA  PDGFRB  EPHA4  MPL  SGK1  FLT3  IL1B  KDR  EPHB2  PDGFRA  BLK  PRCP  CYP19A1  ERBB2  APP  MERTK  WNT3A  MMP16  MMP14  KIT  JAK1  CASP3  SHH  CDK5  SYK  AXL  MAP2K1  AR  ALK  CDK5R1  CSF1R  LCK  LRRK2  EPHB4  SRC  PRKDC  LYN  ITGA4  IL6  PIK3R1  ITGB1  ACE  PIK3CD  GABRA1  AURKA  HMOX1  EP300  GLI1  F3  GHSR  NR4A1  PLCG1  RARA  PPARG  GPR55  PIM1  MMP13  PDCD4  F2RL1  GABRB3  BMP1  SPHK1  F2  NTRK1  TLR9  FGR  KDM1A  BTK  PIK3CB  HDAC7  SPHK2  FGFR2  HDAC4  RORA  POLB  CSNK2A2  PTGS2  GLI2  ACACB  RARB  TYR  PSEN1  HSP90AA1  PHLPP1  PGR  AKR1B1  NOX4  ACHE  BAX  MMP2  P2RX7  SLC9A1  ESR1  CMA1  HDAC6  HSP90AB1  ABL1  MAPK1  TSPO  PTK6  MAPK3  CSK  GYS1  AKT2  PIK3CG  LIMK1  SLC6A4  HSD17B1  IL2  CCND1  SLC1A2  VDR  PTPN6  PPARD  MAPK14  NR3C1  BCHE  NFE2L2  HDAC1  GNPAT  HSD11B1  CNR1  PTK2B  PIK3CA  GLO1  THRA  AVPR2  MAP2K2  ADORA2A  PARP2  TOP2A  RAF1  CASP9  MDM2  ADAM10  CELA1  IGF1R  AKT1  PTPRF  CTSK  REN  SRD5A1  EGFR  SIGMAR1  UGCG  DRD2  FOXO1  THRB  GABRA2  PRKCA  CCNB2  BRAF  ALPL  CCKAR  HDAC11  TERT  ADCY1  GPER1  RET  AVPR1A  ILK  WEE1  ANPEP  STAT6  STAT3  GRM5  CDK1  INSR  PTGER4  BCL2  RARG  RELA  ESRRA  PTPN2  GRB2  IMPDH2  CXCR2  OXTR  DRD1  GABRA5  PPARA  MME  HDAC2  TRPV1  MTOR  ITGB3  MMP12  SRD5A2  HDAC9  AKR1C3  ROCK1  AGTR1  PIK3C2A  MYLK  FGFR1  HDAC5  COQ8B  ROCK2  CCR1  EIF2AK3  FGFR3  FKBP1A  CTSL  RORC  DRD3  ADAM17  PRKCQ  PARP1  DYRK1A  ADAMTS4  ADORA1  CHRM1  GRIK1  RPS6KA3  CHRM2"
